row ID,Cluster,SlogP,SMR,LabuteASA,TPSA,AMW,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3
Row90,Non-binders,3.31538,68.9447,104.6837376,48.71,243.697,1,3,0,4,17,27,0,0,2,2,0,0,1,0,0,1,0,0,0.076923077,9.992422225,5.465734868,3.887251447,2.706787294,1.760506201,5.087770395,3.450815666,2.454810978,1.634518043,-2.05,11.43584428,4.855620041,2.220835366
Row91,Non-binders,1.80312,61.3408,94.56938097,50.94,217.272,1,4,0,4,16,31,0,0,2,2,0,0,1,0,0,1,0,0,0.333333333,9.675605728,5.202324389,4.288993344,2.261026211,1.560249402,5.202324389,4.288993344,2.261026211,1.560249402,-1.68,10.82515035,3.717650409,1.968416802
Row92,Non-binders,1.632,65.416,99.74074034,41.9,240.328,0,4,1,5,16,32,0,0,2,0,1,2,0,1,2,0,0,0,0.636363636,10.47120255,6.370155383,4.841541246,4.043601334,2.689846681,5.553658802,3.864020438,2.784334882,1.615521789,-0.81,11.66887177,5.013688896,2.30029755
Row93,Non-binders,2.1365,67.9379,104.6392983,70.12,249.339,1,4,1,5,17,32,0,0,2,1,1,1,1,1,1,0,0,0,0.5,10.64030453,6.547213279,5.312300124,4.232301566,3.111749851,5.730716698,4.260101282,3.123333428,2.119473081,-1.54,11.93126286,4.75995007,2.130626609
Row94,Non-binders,0.90498,54.9651,84.77798169,78.91,195.266,2,3,1,4,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9.139918936,4.423512859,4.390267731,1.617086515,0.809884826,4.423512859,4.390267731,1.617086515,0.809884826,-1.5,12.5,4.657024793,4.507134364
Row95,Non-binders,2.1507,61.8072,98.31494922,41.99,230.242,1,2,1,4,17,28,0,0,2,2,0,0,1,0,0,1,0,0,0.076923077,9.059335294,5.181995083,3.55429844,2.262667941,1.416815226,5.181995083,3.55429844,2.262667941,1.416815226,-2.23,11.26120823,5.20526377,3.10910116
Row96,Non-binders,1.70822,69.3142,103.245367,32.34,242.75,1,2,1,4,16,35,0,0,1,1,0,0,0,0,0,1,0,0,0.416666667,10.8038214,5.089699698,3.928656493,2.12483602,1.28140369,5.089699698,3.928656493,2.12483602,1.28140369,-1.06,14.94,7.252478483,5.142602784
Row97,Non-binders,3.0616,66.738,102.4093174,52.58,242.23,0,4,0,4,18,28,0,0,3,3,0,0,2,0,0,1,0,0,0.071428571,9.674445046,5.435297219,3.814292478,2.698319177,1.80255091,5.435297219,3.814292478,2.698319177,1.80255091,-2.49,10.65060628,4.069651245,1.676751192
Row98,Non-binders,1.9748,69.539,107.4935551,38.77,249.31,0,3,1,4,18,37,0,0,2,1,1,1,0,1,1,1,0,0,0.5,10.88713694,6.198171949,4.382729272,3.268191873,2.292063889,6.198171949,4.382729272,3.268191873,2.292063889,-1.39,13.05138878,5.977386808,2.708429121
Row99,Non-binders,2.2592,66.114,101.2161249,40.05,235.283,0,4,0,4,17,34,0,0,2,1,0,1,0,0,1,1,0,0,0.461538462,10.61111606,5.512328073,4.555598611,2.608011809,1.774475339,5.512328073,4.555598611,2.608011809,1.774475339,-1.71,11.7660252,4.277865847,2.20457495
Row100,Non-binders,2.6642,68.3767,104.11232,63.58,241.25,1,4,1,5,18,29,0,0,2,2,0,0,1,0,0,1,0,0,0,9.484426464,5.308794819,3.384825604,2.063684479,1.246749494,5.308794819,3.384825604,2.063684479,1.246749494,-2.69,11.78545994,6.145764265,3.712014075
Row101,Non-binders,0.8556,39.3889,62.41660865,52.32,157.194,1,3,1,4,10,17,0,0,1,1,0,0,1,0,0,0,0,0,0.166666667,6.27329226,3.596735547,2.461655892,1.833746583,1.40621349,2.653926506,1.718085844,1.111802621,0.622992608,-1.03,7.08148272,2.702312541,1.108505468
Row102,Non-binders,3.18102,69.8845,106.0230618,33.45,241.29,0,2,1,3,18,33,0,0,3,2,0,1,1,0,1,1,0,0,0.266666667,10.34913214,6.204320976,4.669811993,3.330741123,2.470137402,6.204320976,4.669811993,3.330741123,2.470137402,-2.03,11.08287315,4.331823104,1.816333038
Row103,Non-binders,0.2044,58.906,91.14736113,48.93,217.228,0,5,0,5,16,27,0,0,3,2,0,1,1,0,1,1,0,0,0.272727273,8.666209057,5.269421414,3.835945192,2.869835774,2.120109231,5.269421414,3.835945192,2.869835774,2.120109231,-2.04,9.205124088,3.229191,1.110997091
Row104,Non-binders,3.99702,66.0677,100.7492515,38.33,241.718,1,2,1,4,16,32,0,0,1,1,0,0,0,0,0,1,0,0,0.416666667,10.30376115,5.714993852,3.934068897,2.644933296,1.372671855,5.337029379,3.52686877,2.235471783,1.198132526,-1.22,12.847659,6.381455562,3.738571439
Row105,Non-binders,1.6902,63.0206,94.14424985,72.19,218.256,2,2,2,4,16,30,0,0,1,1,0,0,0,0,0,1,0,0,0.166666667,9.280598196,4.851623963,3.620773159,1.87016224,1.237985659,4.851623963,3.620773159,1.87016224,1.237985659,-2.1,11.97194245,5.11399177,3.236736796
Row106,Non-binders,1.79,59.6137,84.45530088,27.63,189.262,1,3,0,3,14,29,0,0,2,1,0,1,0,0,1,1,0,0,0.363636364,8.402498881,5.013687277,3.27602201,2.342674255,1.559566623,5.013687277,3.27602201,2.342674255,1.559566623,-1.51,9.06105145,4.133247256,1.867794113
Row107,Non-binders,3.0558,70.4132,104.2725238,41.99,244.319,1,3,1,4,17,29,0,0,2,2,0,0,1,0,0,1,0,0,0.076923077,10.19900891,6.379006437,4.244182804,3.07472233,1.993100034,5.154261565,3.396108107,2.278899958,1.43946423,-1.81,11.66887177,5.498067573,2.852143626
Row108,Non-binders,1.67632,47.986,79.36572864,79.12,192.174,2,3,0,5,14,22,0,0,2,2,0,0,2,0,0,0,0,0,0.111111111,7.442974579,4.021226701,2.882309061,1.802798505,1.136785479,4.021226701,2.882309061,1.802798505,1.136785479,-2.04,8.553468983,3.02449287,1.392841603
Row109,Non-binders,3.9127,76.1032,111.2812162,32.86,247.297,1,1,0,2,19,32,0,0,3,3,0,0,1,0,0,2,0,0,0,10.33645152,6.180191889,4.343867023,3.110909155,2.153271683,6.180191889,4.343867023,3.110909155,2.153271683,-2.61,11.47870077,4.943503045,2.203122514
Row110,Non-binders,2.4057,62.41,99.01682314,25.36,246.763,0,4,0,5,15,30,2,2,2,1,1,1,1,1,1,0,0,0,0.7,10.51468492,6.307010732,5.728247822,3.49962184,3.010988403,5.112549678,4.030927845,2.400031387,1.990604579,-0.16,11.32910825,4.783666224,3.144389315
Row111,Non-binders,2.647,57.402,82.96807448,25.78,182.226,0,2,0,2,14,24,0,0,2,2,0,0,2,0,0,0,0,0,0,7.667929883,4.44157914,2.874294978,1.818728487,1.130717279,4.44157914,2.874294978,1.818728487,1.130717279,-1.96,8.629973277,4.325414892,2.263271662
Row112,Non-binders,0.0197,49.5166,85.17782118,94.36,211.177,1,5,1,7,15,24,0,0,1,1,0,0,1,0,0,0,0,0,0.25,7.751034992,4.154489943,2.554431628,1.508041187,0.883876694,4.154489943,2.554431628,1.508041187,0.883876694,-2.18,10.89800312,5.529158501,4.028918379
Row113,Non-binders,1.1933,57.6822,90.24073238,78.43,216.281,3,2,2,5,15,35,1,0,0,0,0,0,0,0,0,0,0,0,0.8,9.702867765,5.12377815,4.292872454,1.730297183,1.154985121,5.12377815,4.292872454,1.730297183,1.154985121,-1.26,13.74,6.266062386,6.763679555
Row114,Non-binders,3.0584,65.047,97.36436286,49.33,233.292,2,3,0,4,16,27,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,9.328765423,5.787085158,4.115921332,2.952587242,2.08290649,4.844276117,3.335888018,2.220537445,1.414285966,-1.81,10.69932646,4.808167282,2.405512088
Row115,Non-binders,3.81052,77.6065,111.8456422,22,249.313,0,2,0,2,19,34,0,0,3,3,0,0,1,0,0,2,0,0,0.117647059,10.83607136,6.363356848,4.832941391,3.419893673,2.390090719,6.363356848,4.832941391,3.419893673,2.390090719,-2.35,11.72425483,4.729281493,2.170859351
Row116,Non-binders,1.7078,51.2064,77.88136176,44.48,189.642,1,3,0,4,12,24,0,0,1,1,0,0,0,0,0,1,0,0,0.25,7.850642529,3.251453878,2.10788069,1.436868751,0.839409709,3.251453878,2.10788069,1.436868751,0.839409709,-1.09,10.91,4.720375831,2.202370148
Row117,Non-binders,2.31552,61.0802,101.7001326,54.88,249.22,1,3,1,6,18,27,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,9.445355773,5.111084134,3.626031676,2.191048291,1.278855676,5.111084134,3.626031676,2.191048291,1.278855676,-2.37,12.09659476,4.867529525,2.652527291
Row118,Non-binders,1.9182,67.6484,99.98968564,50.36,238.312,2,3,1,5,16,30,0,0,1,1,0,0,0,0,0,1,0,0,0.272727273,10.05774931,5.316879458,3.464385724,2.133363152,1.34027986,4.908631167,3.056137434,1.929239007,1.116487808,-1.62,12.44954103,6.070247359,3.507436096
Row119,Non-binders,0.2732,47.9433,79.06644168,96.94,192.178,3,4,1,6,14,22,0,0,2,2,0,0,2,0,0,0,0,0,0,7.150461522,3.912531351,2.617623043,1.728228787,1.070021485,3.912531351,2.617623043,1.728228787,1.070021485,-2.08,8.51523239,3.346339286,1.379491505
Row120,Non-binders,2.32164,60.4994,94.78183855,42.85,238.337,0,4,0,5,15,25,1,1,2,2,0,0,1,0,0,1,0,0,0.2,10.0615663,6.379813867,5.657236154,4.648179847,3.138856675,4.456587291,3.227585695,2.013416421,1.162515595,-1.07,10.44788902,4.200886574,2.129933979
Row121,Non-binders,2.355,66.3632,100.6705548,50.69,232.283,1,3,1,4,17,33,0,0,2,1,1,1,0,0,0,1,1,1,0.384615385,9.901538378,5.792184163,4.058021354,2.828201275,1.853605621,5.792184163,4.058021354,2.828201275,1.853605621,-1.84,11.63973238,5.47701216,3.059531465
Row122,Non-binders,1.9141,67.1311,104.3475066,64.35,240.262,2,3,1,4,18,30,0,0,3,2,0,1,0,0,1,2,0,0,0.071428571,9.589999273,5.671773512,4.11931528,3.084393449,2.275722177,5.671773512,4.11931528,3.084393449,2.275722177,-2.33,10.800805,4.160211456,1.546430846
Row123,Non-binders,1.3719,68.8357,103.4596242,82.19,246.266,3,3,1,5,18,32,0,0,2,2,0,0,1,0,0,1,0,0,0.230769231,10.15046152,5.65258103,4.351476976,2.541082488,1.770644816,5.65258103,4.351476976,2.541082488,1.770644816,-2.3,12.16469934,4.522354079,2.066486173
Row124,Non-binders,3.30921,64.7587,99.29319885,46.75,237.328,1,4,0,5,16,31,0,0,2,2,0,0,2,0,0,0,0,0,0.454545455,10.30344123,5.841969047,4.134717757,2.904939014,1.887309691,5.433720757,3.748019426,2.593265383,1.663910676,-1.36,11.13515636,4.65365309,1.949380583
Row125,Non-binders,2.6846,68.3927,105.4602434,29.1,243.281,1,1,1,3,18,32,0,0,2,2,0,0,0,0,0,2,0,0,0.133333333,9.896578749,5.789370752,4.065571161,2.610444479,1.646661112,5.789370752,4.065571161,2.610444479,1.646661112,-2.16,12.30095429,5.95937635,3.697966347
Row126,Non-binders,1.29798,41.0644,66.6160112,62.7,198.023,1,3,0,4,10,14,0,0,1,1,0,0,1,0,0,0,0,0,0,6.590439011,3.34209353,2.557196598,1.633897993,0.858629115,2.54909526,1.702859699,0.998740425,0.50962766,-1.08,7.032107623,2.669223008,1.251615801
Row127,Non-binders,1.77932,66.4924,98.92210546,70.67,230.271,2,4,0,5,17,31,0,0,2,2,0,0,1,0,0,1,0,0,0.25,9.819183339,5.486561777,3.710280201,2.526640279,1.588588039,5.486561777,3.710280201,2.526640279,1.588588039,-2.17,11.31940715,4.777140577,2.498994249
Row128,Non-binders,0.135,51.5477,83.6448078,49.41,196.25,1,2,2,4,14,30,0,0,2,0,2,2,0,1,1,0,1,1,0.8,8.290807914,5.326589117,4.091126418,3.054442667,2.257660066,5.326589117,4.091126418,3.054442667,2.257660066,-1.06,9.49330387,3.983630249,1.886000479
Row129,Non-binders,-0.2535,42.2716,73.43191001,74.6,178.143,2,4,0,4,13,19,0,0,2,1,0,1,0,0,0,1,0,1,0.111111111,6.520324849,3.682812155,2.876045668,2.049559261,1.357805676,3.682812155,2.876045668,2.049559261,1.357805676,-1.52,8.095343524,2.245525818,0.867157588
Row130,Non-binders,2.6885,63.3374,97.63029404,57.78,235.674,2,2,1,5,16,26,0,0,2,2,0,0,1,0,0,1,0,0,0.090909091,9.376106651,5.117001924,3.791374934,2.289164356,1.469428135,4.739037451,3.354939153,2.03718804,1.343439978,-1.81,10.69932646,4.365060761,2.405512088
Row131,Non-binders,0.8379,57.8275,90.90106972,79.29,226.257,2,4,1,6,15,25,0,0,1,1,0,0,1,0,0,0,0,0,0.222222222,8.659283282,5.341493499,3.635290618,2.308463518,1.380914494,4.186792961,2.649692059,1.391075955,0.846667805,-1.56,11.51440476,6.023775848,5.016695615
Row132,Non-binders,2.1608,60.572,93.88476798,44.24,216.24,0,4,0,4,16,28,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,9.175025387,4.853122892,3.137286115,2.167571594,1.367698554,4.853122892,3.137286115,2.167571594,1.367698554,-2.1,10.41889555,4.612936542,1.953868797
Row133,Non-binders,3.28662,58.776,92.13938204,30.21,233.094,0,2,0,4,14,24,0,0,1,1,0,0,1,0,0,0,0,0,0.3,9.446090739,4.961626565,3.881866225,2.165382774,1.385086052,4.205697619,2.874001873,1.947164884,1.170010814,-0.73,11.34535795,4.668907826,2.627421948
Row134,Non-binders,2.81188,57.614,88.70596212,27.03,206.676,0,2,0,3,14,25,0,0,2,1,1,1,0,1,1,1,0,0,0.363636364,8.588798542,5.140632773,3.847119931,2.865140278,2.056799284,4.7626683,3.439919804,2.550169884,1.844990089,-1.2,9.358706154,3.894160254,1.558247701
Row135,Non-binders,3.2717,56.122,88.40674739,17.07,219.111,0,1,0,3,13,25,1,1,1,0,0,1,0,0,0,0,0,1,0.5,9.408085936,4.95680716,4.698604539,3.462229621,1.805994825,4.083935599,3.602339879,2.555599635,1.335800619,-0.27,10.8085546,3.469311419,1.815831141
Row136,Non-binders,2.37262,65.8914,96.34223938,56.73,230.296,1,5,0,5,16,26,0,0,3,3,0,0,2,0,0,1,0,0,0.090909091,9.530487273,5.736154533,4.595651174,3.334792504,2.561607076,4.919657952,3.586552251,2.322860285,1.623353706,-1.88,9.353459968,3.312718002,1.366254288
Row137,Non-binders,-3.2214,35.986,68.64284444,110.38,180.156,5,6,0,6,12,24,5,1,1,0,1,1,0,1,1,0,0,0,1,6.238174395,3.56200947,2.719449317,1.86705949,1.081733811,3.56200947,2.719449317,1.86705949,1.081733811,-0.24,9.845034014,3.648916103,1.581758759
Row138,Non-binders,1.1671,61.5932,97.92667129,72.42,232.243,1,5,1,6,17,29,0,0,2,2,0,0,2,0,0,0,0,0,0.181818182,9.544888713,5.047533699,3.49008978,2.149172507,1.267599821,5.047533699,3.49008978,2.149172507,1.267599821,-2.37,11.12546269,4.647180253,2.599638454
Row139,Non-binders,2.327,76.9917,108.6161382,33.09,246.358,1,4,0,4,18,40,0,0,2,2,0,0,1,0,0,1,0,0,0.5,11.47946899,6.635441307,4.436800944,3.392716568,2.169287617,6.635441307,4.436800944,3.392716568,2.169287617,-1.55,12.89531654,5.866492014,2.64284149
Row140,Non-binders,2.5331,65.9791,101.471594,84.71,240.222,1,4,0,6,18,26,0,0,3,3,0,0,2,0,0,1,0,0,0,9.199589252,5.284417352,3.779860714,2.630038447,1.757670878,5.284417352,3.779860714,2.630038447,1.757670878,-2.76,10.39753576,3.918386381,1.691933575
Row141,Non-binders,2.7471,74.5267,109.1812689,32.34,246.354,1,2,1,3,18,40,0,0,2,1,1,1,0,1,1,1,0,0,0.533333333,11.06220419,6.810891287,5.18836451,3.588892239,2.290302164,6.810891287,5.18836451,3.588892239,2.290302164,-1.35,13.09041763,6.54716338,4.148854348
Row142,Non-binders,1.4653,45.857,79.27677754,57.38,190.158,0,5,0,5,14,20,0,0,3,2,0,1,1,0,1,1,0,0,0.111111111,7.13567992,4.095264524,2.811923511,1.97955509,1.328417581,4.095264524,2.811923511,1.97955509,1.328417581,-2.04,7.371934221,2.72902904,1.022824268
Row143,Non-binders,3.09142,61.781,87.59897026,25.78,194.237,0,2,0,2,15,25,0,0,3,3,0,0,1,0,0,2,0,0,0.076923077,8.435879075,4.965794396,3.654964466,2.571350642,1.782614987,4.965794396,3.654964466,2.571350642,1.782614987,-1.96,8.356701562,3.020935504,1.25965173
Row144,Non-binders,1.619,61.6815,92.54514776,51.96,216.24,0,4,0,4,16,28,0,0,2,2,0,0,1,0,0,1,0,0,0.25,9.22743163,5.153360298,3.554722245,2.502216061,1.735721598,5.153360298,3.554722245,2.502216061,1.735721598,-1.97,10.54456192,3.885497878,1.520033296
Row145,Non-binders,1.49382,56.8362,90.33861661,67.77,220.257,1,5,1,6,15,23,0,0,2,2,0,0,2,0,0,0,0,0,0.111111111,8.784035025,5.112465948,3.518303297,2.227202277,1.492835745,4.275913055,2.90848321,1.722602074,1.05656594,-1.82,9.724281562,4.138411667,2.349178303
Row146,Non-binders,1.38144,69.9644,101.5066046,78.61,241.25,2,3,0,5,18,29,0,0,3,3,0,0,2,0,0,1,0,0,0.153846154,9.995760984,5.587512694,4.42195394,3.133842808,2.017855437,5.587512694,4.42195394,3.133842808,2.017855437,-2.43,10.70691101,3.529764369,1.519035813
Row147,Non-binders,2.38669,55.3107,85.87371159,46.75,207.258,1,4,0,5,14,23,0,0,2,2,0,0,2,0,0,0,0,0,0.111111111,8.251034992,4.521612097,3.150370101,2.160989834,1.434881723,4.113363806,2.76367177,1.849316203,1.228234202,-1.62,8.955564001,3.629492932,1.417815744
Row148,Non-binders,2.14469,53.8287,81.03910113,33.61,191.259,1,3,0,4,13,22,0,0,2,2,0,0,1,0,0,1,0,0,0.111111111,8.005923408,4.364696825,3.164106889,2.276924111,1.324492523,3.956448534,2.777408558,1.911775739,1.192380601,-1.42,8.190654609,3.141802959,1.400788739
Row149,Non-binders,2.1196,71.9147,107.9298721,41.57,248.326,1,3,1,4,18,38,0,0,2,1,1,1,0,1,1,1,0,0,0.5,10.81575194,6.446083539,4.585267941,3.196959431,2.258246194,6.446083539,4.585267941,3.196959431,2.258246194,-1.55,12.89531654,6.400759173,3.469187063
Row150,Non-binders,2.7457,58.058,93.24153508,34.14,222.671,0,2,0,3,15,26,0,0,2,1,1,1,0,0,0,1,1,1,0.333333333,8.958461689,5.321930547,4.288011751,3.031733705,2.302197193,4.943966074,3.880811625,2.687527657,2.012160468,-1.15,10.3705818,4.15076083,2.263818002
Row151,Non-binders,1.4273,59.8017,97.4487215,72.05,230.223,1,4,0,5,17,27,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,9.136060082,4.951785151,3.312874428,2.279913455,1.450349787,4.951785151,3.312874428,2.279913455,1.450349787,-2.43,11.06730865,4.608399415,2.077513796
Row152,Non-binders,1.0516,67.0174,103.3217346,84.31,243.274,2,6,0,7,18,31,0,0,3,3,0,0,3,0,0,0,0,0,0.272727273,9.744139667,5.770002246,3.904259099,2.66771247,1.786504765,5.770002246,3.904259099,2.66771247,1.786504765,-2.44,10.69752523,4.823143482,2.147657284
Row153,Non-binders,2.4218,66.0914,98.37319711,41.13,222.332,2,1,2,3,16,38,0,0,1,0,1,1,0,0,0,0,1,1,0.769230769,10.14245281,6.260566233,4.521558751,3.152094659,2.100964948,6.260566233,4.521558751,3.152094659,2.100964948,-1.17,12.89743088,6.42058874,3.767807222
Row154,Non-binders,2.277,68.9131,102.4887787,68.01,245.307,2,4,1,5,17,28,0,0,3,2,0,1,1,0,1,1,0,0,0.166666667,9.881171666,6.24330788,4.880767285,3.492334893,2.535146807,5.363655068,3.991086318,2.818444266,1.962930412,-1.88,10.28522185,3.851794393,1.890859588
Row155,Non-binders,2.31792,71.8954,102.1931056,33.29,238.356,2,2,0,4,16,34,0,0,1,1,0,0,0,0,0,1,0,0,0.416666667,10.56371458,5.740199521,3.950423151,2.450462551,1.510101102,5.33195123,3.54217486,2.204062911,1.298082428,-1.13,12.9372495,7.194232182,4.592871032
Row156,Non-binders,2.57952,58.9342,91.72940049,42.24,221.281,1,3,1,4,15,26,0,0,2,2,0,0,2,0,0,0,0,0,0.181818182,9.135099579,5.497886818,4.184748124,2.983110453,1.940877041,4.618234007,3.152502941,2.106723088,1.296312778,-1.55,9.984476359,4.314605706,2.274281431
Row157,Non-binders,2.5337,65.0497,98.38214946,54.46,222.251,1,3,0,4,17,27,0,0,3,3,0,0,2,0,0,1,0,0,0,9.037793209,5.325591616,3.588627096,2.424910666,1.595512328,5.325591616,3.588627096,2.424910666,1.595512328,-2.49,9.715920755,4.172717454,1.922744514
Row158,Non-binders,3.4942,60.3744,90.24203717,56.28,213.192,0,3,0,4,16,23,0,0,3,3,0,0,1,0,0,2,0,0,0,8.213410351,4.812387601,3.535793637,2.573160682,1.828151408,4.812387601,3.535793637,2.573160682,1.828151408,-2.36,8.909124352,3.064489165,1.164459161
Row159,Non-binders,2.5662,62.0587,93.42083409,54.88,225.317,1,4,1,5,15,30,0,0,1,1,0,0,1,0,0,0,0,0,0.5,10.18212089,5.596808554,4.820190373,2.723684867,1.67079241,4.780311973,3.81109145,1.584431569,0.922068998,-1.23,11.84262164,5.021289692,3.78973607
Row160,Non-binders,0.8661,40.5431,66.35140689,84.71,164.124,1,4,0,6,12,16,0,0,2,2,0,0,1,0,0,1,0,0,0,5.890188175,3.221216232,2.253733862,1.510718605,0.942216102,3.221216232,2.253733862,1.510718605,0.942216102,-1.98,6.713014845,2.260633977,0.894505817
Row161,Non-binders,3.406,76.1207,110.7384005,21.26,247.382,1,2,0,2,18,43,0,0,2,1,1,1,0,0,0,1,1,1,0.625,11.61499059,7.145848052,5.47276666,4.035728924,2.784666946,7.145848052,5.47276666,4.035728924,2.784666946,-1.02,13.41256566,6.790478101,3.739648089
Row162,Non-binders,1.98444,64.6177,96.1213244,38.33,219.284,1,2,1,3,16,33,0,0,1,1,0,0,0,0,0,1,0,0,0.307692308,9.747218001,5.208560659,3.650378753,2.145982506,1.243144368,5.208560659,3.650378753,2.145982506,1.243144368,-1.77,12.30027407,5.9544194,3.768722878
Row163,Non-binders,2.1105,66.6398,103.3186748,59.65,241.25,1,5,0,5,18,29,0,0,3,3,0,0,2,0,0,1,0,0,0.076923077,9.738554557,5.448378767,3.819074275,2.775467973,1.866635998,5.448378767,3.819074275,2.775467973,1.866635998,-2.56,10.58494782,4.030245639,1.566330096
Row164,Non-binders,0.2766,51.6214,84.2077606,81.98,206.184,1,6,0,7,15,22,0,0,2,2,0,0,1,0,0,1,0,0,0,7.578134066,4.093112196,2.722647769,1.662998002,0.941976245,4.093112196,2.722647769,1.662998002,0.941976245,-2.31,9.253025268,3.824294411,2.132028832
Row165,Non-binders,2.8898,57.24,86.40378708,38.92,196.209,0,3,0,3,15,23,0,0,3,3,0,0,2,0,0,1,0,0,0,7.921477635,4.693226871,3.228443129,2.20237238,1.484952665,4.693226871,3.228443129,2.20237238,1.484952665,-2.16,8.173359973,3.203427043,1.378324218
Row166,Non-binders,1.0382,55.1283,91.28891626,74.68,219.196,1,3,2,5,16,25,0,0,2,1,1,1,0,1,1,1,0,0,0.181818182,8.342786702,4.785273613,3.478368196,2.402836644,1.642568687,4.785273613,3.478368196,2.402836644,1.642568687,-2.17,10.35125937,3.767807222,1.66936911
Row167,Non-binders,1.6099,51.4562,78.18714596,41.99,178.235,1,2,1,3,13,27,0,0,1,1,0,0,1,0,0,0,0,0,0.4,8.164862963,4.214538861,3.940012875,1.431040282,0.916050755,4.214538861,3.940012875,1.431040282,0.916050755,-1.38,9.70605852,3.558054712,3.234275339
Row168,Non-binders,0.7833,52.3095,84.83696434,98.99,208.173,3,4,1,6,15,23,0,0,1,1,0,0,0,0,0,1,0,0,0,7.544888713,3.956079382,2.584556615,1.590331439,0.9960551,3.956079382,2.584556615,1.590331439,0.9960551,-2.37,10.70917656,4.751839303,2.798927762
Row169,Non-binders,1.9127,69.5717,103.5239733,24.5,242.388,1,2,0,4,16,38,2,2,2,0,2,2,0,1,1,0,1,1,0.916666667,11.05489825,6.766208121,5.479869072,3.765642759,2.995511686,6.357959831,5.093170741,3.389592739,2.679773821,-0.35,12.11605164,5.320672339,3.0755251
Row170,Non-binders,1.1592,56.7742,85.10177975,81.24,203.201,3,3,0,5,15,24,0,0,2,2,0,0,1,0,0,1,0,0,0,7.766777097,4.352912303,2.945054306,1.900011628,1.125410437,4.352912303,2.945054306,1.900011628,1.125410437,-2.3,9.262629868,3.830629987,1.959894248
Row171,Non-binders,1.5262,61.41,99.87721611,48,237.255,0,4,1,5,17,32,0,0,2,1,1,1,0,1,1,1,0,0,0.416666667,9.718034959,5.479524675,3.642918853,2.533878751,1.555060622,5.479524675,3.642918853,2.533878751,1.555060622,-1.75,11.72715976,5.540242215,3.103333333
Row172,Non-binders,1.5568,56.3357,86.83337996,38.33,209.27,1,3,1,4,14,25,1,1,2,1,1,1,0,1,1,1,0,0,0.3,8.635099579,5.397882695,4.093921182,3.228544414,2.429563451,4.349127905,3.000508194,2.094570693,1.439129844,-1.16,9.397151926,3.919660658,1.701046932
Row173,Non-binders,2.7023,64.5577,95.10143695,34.15,214.268,1,3,0,3,16,30,0,0,2,2,0,0,1,0,0,1,0,0,0.153846154,9.181370821,5.151261137,3.443328486,2.309447279,1.415687624,5.151261137,3.443328486,2.309447279,1.415687624,-2.03,10.48655303,5.164087771,2.730143125
Row174,Non-binders,1.1205,56.5795,89.95750866,87.58,213.2,2,5,0,6,16,23,0,0,3,3,0,0,2,0,0,1,0,0,0,8.122819323,4.66586508,3.267228408,2.335981573,1.631348037,4.66586508,3.267228408,2.335981573,1.631348037,-2.5,8.779916753,3.265432099,1.20035503
